chrom	start	end	feature_id	study_id	protocol
chr4	17480000	18640000	chr4:17480000-18640000	GSE105381	Hi-C
chr4	18640000	20280000	chr4:18640000-20280000	GSE105381	Hi-C
chr4	20320000	20720000	chr4:20320000-20720000	GSE105381	Hi-C
chr4	20720000	21760000	chr4:20720000-21760000	GSE105381	Hi-C
chr4	21760000	22400000	chr4:21760000-22400000	GSE105381	Hi-C
chr4	22400000	22800000	chr4:22400000-22800000	GSE105381	Hi-C
chr4	23080000	23640000	chr4:23080000-23640000	GSE105381	Hi-C
chr4	23640000	24440000	chr4:23640000-24440000	GSE105381	Hi-C
chr4	24480000	25400000	chr4:24480000-25400000	GSE105381	Hi-C
chr4	25400000	25800000	chr4:25400000-25800000	GSE105381	Hi-C
chr4	25920000	26440000	chr4:25920000-26440000	GSE105381	Hi-C
chr4	26440000	27040000	chr4:26440000-27040000	GSE105381	Hi-C
chr4	27040000	30680000	chr4:27040000-30680000	GSE105381	Hi-C
chr4	30680000	32840000	chr4:30680000-32840000	GSE105381	Hi-C
chr4	33080000	36080000	chr4:33080000-36080000	GSE105381	Hi-C
chr4	36320000	37560000	chr4:36320000-37560000	GSE105381	Hi-C
chr4	37560000	38880000	chr4:37560000-38880000	GSE105381	Hi-C
chr4	38880000	39160000	chr4:38880000-39160000	GSE105381	Hi-C
chr4	39240000	40040000	chr4:39240000-40040000	GSE105381	Hi-C
chr4	40080000	40720000	chr4:40080000-40720000	GSE105381	Hi-C
chr4	40920000	41240000	chr4:40920000-41240000	GSE105381	Hi-C
chr4	41240000	42520000	chr4:41240000-42520000	GSE105381	Hi-C
chr4	42560000	42880000	chr4:42560000-42880000	GSE105381	Hi-C
chr4	42920000	44680000	chr4:42920000-44680000	GSE105381	Hi-C
chr4	44720000	47640000	chr4:44720000-47640000	GSE105381	Hi-C
chr4	47680000	48120000	chr4:47680000-48120000	GSE105381	Hi-C
chr4	48280000	48560000	chr4:48280000-48560000	GSE105381	Hi-C
chr4	48560000	49080000	chr4:48560000-49080000	GSE105381	Hi-C
chr4	51800000	53000000	chr4:51800000-53000000	GSE105381	Hi-C
chr4	53000000	54280000	chr4:53000000-54280000	GSE105381	Hi-C
chr4	54320000	55320000	chr4:54320000-55320000	GSE105381	Hi-C
chr4	55320000	55880000	chr4:55320000-55880000	GSE105381	Hi-C
chr4	55920000	56360000	chr4:55920000-56360000	GSE105381	Hi-C
chr4	56560000	56960000	chr4:56560000-56960000	GSE105381	Hi-C
chr4	57160000	60360000	chr4:57160000-60360000	GSE105381	Hi-C
chr4	60640000	62760000	chr4:60640000-62760000	GSE105381	Hi-C
chr4	62840000	64640000	chr4:62840000-64640000	GSE105381	Hi-C
chr4	64680000	67400000	chr4:64680000-67400000	GSE105381	Hi-C
chr4	67440000	68200000	chr4:67440000-68200000	GSE105381	Hi-C
chr4	68240000	69200000	chr4:68240000-69200000	GSE105381	Hi-C
chr4	69400000	70600000	chr4:69400000-70600000	GSE105381	Hi-C
chr4	70600000	71040000	chr4:70600000-71040000	GSE105381	Hi-C
chr4	71120000	71720000	chr4:71120000-71720000	GSE105381	Hi-C
chr4	71720000	72320000	chr4:71720000-72320000	GSE105381	Hi-C
chr4	72480000	73040000	chr4:72480000-73040000	GSE105381	Hi-C
chr4	73040000	73680000	chr4:73040000-73680000	GSE105381	Hi-C
chr4	73680000	74160000	chr4:73680000-74160000	GSE105381	Hi-C
chr4	74160000	74800000	chr4:74160000-74800000	GSE105381	Hi-C
chr4	74840000	75520000	chr4:74840000-75520000	GSE105381	Hi-C
chr4	75600000	75880000	chr4:75600000-75880000	GSE105381	Hi-C
chr4	75880000	76120000	chr4:75880000-76120000	GSE105381	Hi-C
chr4	76160000	77640000	chr4:76160000-77640000	GSE105381	Hi-C
chr4	77920000	78560000	chr4:77920000-78560000	GSE105381	Hi-C
chr4	78600000	78920000	chr4:78600000-78920000	GSE105381	Hi-C
chr4	78920000	80240000	chr4:78920000-80240000	GSE105381	Hi-C
chr4	80360000	81360000	chr4:80360000-81360000	GSE105381	Hi-C
chr4	81360000	82280000	chr4:81360000-82280000	GSE105381	Hi-C
chr4	82360000	82800000	chr4:82360000-82800000	GSE105381	Hi-C
chr4	82800000	83480000	chr4:82800000-83480000	GSE105381	Hi-C
chr4	83480000	84520000	chr4:83480000-84520000	GSE105381	Hi-C
chr4	84560000	85000000	chr4:84560000-85000000	GSE105381	Hi-C
chr4	85040000	86240000	chr4:85040000-86240000	GSE105381	Hi-C
chr4	86480000	86880000	chr4:86480000-86880000	GSE105381	Hi-C
chr4	86920000	87120000	chr4:86920000-87120000	GSE105381	Hi-C
chr4	87240000	87480000	chr4:87240000-87480000	GSE105381	Hi-C
chr4	87600000	87840000	chr4:87600000-87840000	GSE105381	Hi-C
chr4	87840000	88000000	chr4:87840000-88000000	GSE105381	Hi-C
chr4	88000000	89160000	chr4:88000000-89160000	GSE105381	Hi-C
chr4	89160000	89920000	chr4:89160000-89920000	GSE105381	Hi-C
chr4	90320000	92400000	chr4:90320000-92400000	GSE105381	Hi-C
chr4	92640000	93760000	chr4:92640000-93760000	GSE105381	Hi-C
chr4	93800000	94200000	chr4:93800000-94200000	GSE105381	Hi-C
chr4	94280000	95120000	chr4:94280000-95120000	GSE105381	Hi-C
chr4	95120000	98080000	chr4:95120000-98080000	GSE105381	Hi-C
chr4	98120000	99520000	chr4:98120000-99520000	GSE105381	Hi-C
chr4	99520000	99960000	chr4:99520000-99960000	GSE105381	Hi-C
chr4	100000000	102320000	chr4:100000000-102320000	GSE105381	Hi-C
chr4	102400000	103120000	chr4:102400000-103120000	GSE105381	Hi-C
chr4	103160000	103960000	chr4:103160000-103960000	GSE105381	Hi-C
chr4	103960000	104880000	chr4:103960000-104880000	GSE105381	Hi-C
chr4	105120000	105480000	chr4:105120000-105480000	GSE105381	Hi-C
chr4	105680000	106200000	chr4:105680000-106200000	GSE105381	Hi-C
chr4	106360000	106880000	chr4:106360000-106880000	GSE105381	Hi-C
chr4	106960000	107520000	chr4:106960000-107520000	GSE105381	Hi-C
chr4	107560000	107960000	chr4:107560000-107960000	GSE105381	Hi-C
chr4	107960000	108600000	chr4:107960000-108600000	GSE105381	Hi-C
chr4	108640000	109400000	chr4:108640000-109400000	GSE105381	Hi-C
chr4	109400000	109840000	chr4:109400000-109840000	GSE105381	Hi-C
chr4	109960000	110560000	chr4:109960000-110560000	GSE105381	Hi-C
chr4	110560000	112040000	chr4:110560000-112040000	GSE105381	Hi-C
chr4	112080000	112320000	chr4:112080000-112320000	GSE105381	Hi-C
chr4	112320000	112600000	chr4:112320000-112600000	GSE105381	Hi-C
chr4	113080000	113880000	chr4:113080000-113880000	GSE105381	Hi-C
chr4	113920000	114760000	chr4:113920000-114760000	GSE105381	Hi-C
chr4	114800000	115920000	chr4:114800000-115920000	GSE105381	Hi-C
chr4	116040000	118400000	chr4:116040000-118400000	GSE105381	Hi-C
chr4	118680000	119360000	chr4:118680000-119360000	GSE105381	Hi-C
chr4	119560000	120080000	chr4:119560000-120080000	GSE105381	Hi-C
chr4	120080000	121320000	chr4:120080000-121320000	GSE105381	Hi-C
chr4	121440000	121800000	chr4:121440000-121800000	GSE105381	Hi-C
chr4	121800000	122600000	chr4:121800000-122600000	GSE105381	Hi-C
chr4	122720000	122920000	chr4:122720000-122920000	GSE105381	Hi-C
chr4	122920000	124280000	chr4:122920000-124280000	GSE105381	Hi-C
chr4	124280000	125280000	chr4:124280000-125280000	GSE105381	Hi-C
chr4	125280000	127600000	chr4:125280000-127600000	GSE105381	Hi-C
chr4	127600000	127760000	chr4:127600000-127760000	GSE105381	Hi-C
chr4	127760000	129160000	chr4:127760000-129160000	GSE105381	Hi-C
chr4	129240000	130280000	chr4:129240000-130280000	GSE105381	Hi-C
chr4	131040000	132680000	chr4:131040000-132680000	GSE105381	Hi-C
chr4	133000000	134960000	chr4:133000000-134960000	GSE105381	Hi-C
chr4	135360000	137000000	chr4:135360000-137000000	GSE105381	Hi-C
chr4	137040000	137680000	chr4:137040000-137680000	GSE105381	Hi-C
chr4	137720000	139000000	chr4:137720000-139000000	GSE105381	Hi-C
chr4	139000000	140320000	chr4:139000000-140320000	GSE105381	Hi-C
chr4	140360000	140880000	chr4:140360000-140880000	GSE105381	Hi-C
chr4	140920000	143160000	chr4:140920000-143160000	GSE105381	Hi-C
chr4	143160000	143800000	chr4:143160000-143800000	GSE105381	Hi-C
chr4	144080000	145080000	chr4:144080000-145080000	GSE105381	Hi-C
chr4	145080000	145640000	chr4:145080000-145640000	GSE105381	Hi-C
chr4	146040000	147120000	chr4:146040000-147120000	GSE105381	Hi-C
chr4	147160000	147880000	chr4:147160000-147880000	GSE105381	Hi-C
chr4	147880000	149960000	chr4:147880000-149960000	GSE105381	Hi-C
chr4	149960000	150240000	chr4:149960000-150240000	GSE105381	Hi-C
chr4	150240000	151080000	chr4:150240000-151080000	GSE105381	Hi-C
chr4	151080000	151640000	chr4:151080000-151640000	GSE105381	Hi-C
chr4	151760000	152320000	chr4:151760000-152320000	GSE105381	Hi-C
chr4	152400000	152760000	chr4:152400000-152760000	GSE105381	Hi-C
chr4	152800000	153120000	chr4:152800000-153120000	GSE105381	Hi-C
chr4	153160000	153680000	chr4:153160000-153680000	GSE105381	Hi-C
chr4	153760000	155400000	chr4:153760000-155400000	GSE105381	Hi-C
chr4	155400000	157160000	chr4:155400000-157160000	GSE105381	Hi-C
chr4	157200000	157960000	chr4:157200000-157960000	GSE105381	Hi-C
chr4	157960000	158640000	chr4:157960000-158640000	GSE105381	Hi-C
chr4	158680000	159480000	chr4:158680000-159480000	GSE105381	Hi-C
chr4	159480000	161240000	chr4:159480000-161240000	GSE105381	Hi-C
chr4	161240000	162280000	chr4:161240000-162280000	GSE105381	Hi-C
chr4	162440000	163440000	chr4:162440000-163440000	GSE105381	Hi-C
chr4	163560000	165080000	chr4:163560000-165080000	GSE105381	Hi-C
chr4	165080000	165480000	chr4:165080000-165480000	GSE105381	Hi-C
chr4	165480000	166120000	chr4:165480000-166120000	GSE105381	Hi-C
chr4	166160000	168160000	chr4:166160000-168160000	GSE105381	Hi-C
chr4	168560000	168920000	chr4:168560000-168920000	GSE105381	Hi-C
chr4	168920000	169760000	chr4:168920000-169760000	GSE105381	Hi-C
chr4	169800000	170120000	chr4:169800000-170120000	GSE105381	Hi-C
chr4	170120000	170880000	chr4:170120000-170880000	GSE105381	Hi-C
chr4	170880000	172960000	chr4:170880000-172960000	GSE105381	Hi-C
chr4	172960000	173280000	chr4:172960000-173280000	GSE105381	Hi-C
chr4	173280000	174200000	chr4:173280000-174200000	GSE105381	Hi-C
chr4	174320000	174680000	chr4:174320000-174680000	GSE105381	Hi-C
chr4	174720000	176360000	chr4:174720000-176360000	GSE105381	Hi-C
chr4	176360000	177080000	chr4:176360000-177080000	GSE105381	Hi-C
chr4	177200000	179680000	chr4:177200000-179680000	GSE105381	Hi-C
chr4	180800000	182840000	chr4:180800000-182840000	GSE105381	Hi-C
chr4	182840000	183440000	chr4:182840000-183440000	GSE105381	Hi-C
chr4	183440000	184240000	chr4:183440000-184240000	GSE105381	Hi-C
chr4	184240000	184560000	chr4:184240000-184560000	GSE105381	Hi-C
chr4	184720000	185160000	chr4:184720000-185160000	GSE105381	Hi-C
chr4	185160000	186160000	chr4:185160000-186160000	GSE105381	Hi-C
chr4	186240000	186960000	chr4:186240000-186960000	GSE105381	Hi-C
chr4	186960000	187480000	chr4:186960000-187480000	GSE105381	Hi-C
chr4	187560000	189960000	chr4:187560000-189960000	GSE105381	Hi-C
chr5	40000	680000	chr5:40000-680000	GSE105381	Hi-C
chr5	800000	1680000	chr5:800000-1680000	GSE105381	Hi-C
chr5	1680000	4840000	chr5:1680000-4840000	GSE105381	Hi-C
chr5	4840000	5440000	chr5:4840000-5440000	GSE105381	Hi-C
chr5	5480000	6760000	chr5:5480000-6760000	GSE105381	Hi-C
chr5	6760000	7880000	chr5:6760000-7880000	GSE105381	Hi-C
chr5	7880000	10240000	chr5:7880000-10240000	GSE105381	Hi-C
chr5	10240000	10640000	chr5:10240000-10640000	GSE105381	Hi-C
chr5	10960000	11760000	chr5:10960000-11760000	GSE105381	Hi-C
chr5	12040000	13960000	chr5:12040000-13960000	GSE105381	Hi-C
chr5	13960000	14320000	chr5:13960000-14320000	GSE105381	Hi-C
chr5	14360000	14680000	chr5:14360000-14680000	GSE105381	Hi-C
chr5	14680000	15040000	chr5:14680000-15040000	GSE105381	Hi-C
chr5	15040000	16480000	chr5:15040000-16480000	GSE105381	Hi-C
chr5	16640000	17200000	chr5:16640000-17200000	GSE105381	Hi-C
chr5	17200000	17520000	chr5:17200000-17520000	GSE105381	Hi-C
chr5	17600000	18360000	chr5:17600000-18360000	GSE105381	Hi-C
chr5	18360000	20680000	chr5:18360000-20680000	GSE105381	Hi-C
chr5	20960000	21280000	chr5:20960000-21280000	GSE105381	Hi-C
chr5	21560000	21800000	chr5:21560000-21800000	GSE105381	Hi-C
chr5	21800000	23800000	chr5:21800000-23800000	GSE105381	Hi-C
chr5	24200000	26720000	chr5:24200000-26720000	GSE105381	Hi-C
chr5	26760000	28120000	chr5:26760000-28120000	GSE105381	Hi-C
chr5	28320000	28800000	chr5:28320000-28800000	GSE105381	Hi-C
chr5	28920000	30000000	chr5:28920000-30000000	GSE105381	Hi-C
chr5	30000000	31400000	chr5:30000000-31400000	GSE105381	Hi-C
chr5	31520000	32080000	chr5:31520000-32080000	GSE105381	Hi-C
chr5	32120000	32440000	chr5:32120000-32440000	GSE105381	Hi-C
chr5	32440000	32640000	chr5:32440000-32640000	GSE105381	Hi-C
chr5	32640000	33440000	chr5:32640000-33440000	GSE105381	Hi-C
chr5	33440000	34080000	chr5:33440000-34080000	GSE105381	Hi-C
chr5	34400000	34920000	chr5:34400000-34920000	GSE105381	Hi-C
chr5	34960000	36040000	chr5:34960000-36040000	GSE105381	Hi-C
chr5	36040000	36720000	chr5:36040000-36720000	GSE105381	Hi-C
chr5	37360000	38280000	chr5:37360000-38280000	GSE105381	Hi-C
chr5	38400000	38960000	chr5:38400000-38960000	GSE105381	Hi-C
chr5	38960000	39560000	chr5:38960000-39560000	GSE105381	Hi-C
chr5	39560000	40760000	chr5:39560000-40760000	GSE105381	Hi-C
chr5	40880000	41840000	chr5:40880000-41840000	GSE105381	Hi-C
chr5	41840000	42920000	chr5:41840000-42920000	GSE105381	Hi-C
chr5	43120000	43600000	chr5:43120000-43600000	GSE105381	Hi-C
chr5	43600000	44840000	chr5:43600000-44840000	GSE105381	Hi-C
chr5	44880000	45880000	chr5:44880000-45880000	GSE105381	Hi-C
chr5	50320000	52680000	chr5:50320000-52680000	GSE105381	Hi-C
chr5	52720000	53120000	chr5:52720000-53120000	GSE105381	Hi-C
chr5	53120000	54480000	chr5:53120000-54480000	GSE105381	Hi-C
chr5	54480000	55160000	chr5:54480000-55160000	GSE105381	Hi-C
chr5	55160000	55720000	chr5:55160000-55720000	GSE105381	Hi-C
chr5	55720000	56240000	chr5:55720000-56240000	GSE105381	Hi-C
chr5	56240000	56880000	chr5:56240000-56880000	GSE105381	Hi-C
chr5	56920000	57280000	chr5:56920000-57280000	GSE105381	Hi-C
chr5	57280000	58880000	chr5:57280000-58880000	GSE105381	Hi-C
chr5	59160000	59800000	chr5:59160000-59800000	GSE105381	Hi-C
chr5	59800000	60960000	chr5:59800000-60960000	GSE105381	Hi-C
chr5	60960000	62160000	chr5:60960000-62160000	GSE105381	Hi-C
chr5	62400000	62800000	chr5:62400000-62800000	GSE105381	Hi-C
chr5	62800000	64640000	chr5:62800000-64640000	GSE105381	Hi-C
chr5	64800000	65560000	chr5:64800000-65560000	GSE105381	Hi-C
chr5	65560000	66200000	chr5:65560000-66200000	GSE105381	Hi-C
chr5	66240000	66800000	chr5:66240000-66800000	GSE105381	Hi-C
chr5	66800000	67200000	chr5:66800000-67200000	GSE105381	Hi-C
chr5	67240000	69040000	chr5:67240000-69040000	GSE105381	Hi-C
chr5	69040000	69520000	chr5:69040000-69520000	GSE105381	Hi-C
chr5	71440000	72320000	chr5:71440000-72320000	GSE105381	Hi-C
chr5	72360000	73480000	chr5:72360000-73480000	GSE105381	Hi-C
chr5	73480000	73880000	chr5:73480000-73880000	GSE105381	Hi-C
chr5	73880000	74680000	chr5:73880000-74680000	GSE105381	Hi-C
chr5	74680000	75360000	chr5:74680000-75360000	GSE105381	Hi-C
chr5	75360000	75720000	chr5:75360000-75720000	GSE105381	Hi-C
chr5	75720000	76280000	chr5:75720000-76280000	GSE105381	Hi-C
chr5	76320000	76800000	chr5:76320000-76800000	GSE105381	Hi-C
chr5	76840000	77520000	chr5:76840000-77520000	GSE105381	Hi-C
chr5	77520000	78280000	chr5:77520000-78280000	GSE105381	Hi-C
chr5	78440000	78880000	chr5:78440000-78880000	GSE105381	Hi-C
chr5	79000000	79160000	chr5:79000000-79160000	GSE105381	Hi-C
chr5	79240000	79880000	chr5:79240000-79880000	GSE105381	Hi-C
chr5	80080000	80400000	chr5:80080000-80400000	GSE105381	Hi-C
chr5	80480000	80680000	chr5:80480000-80680000	GSE105381	Hi-C
chr5	80680000	81280000	chr5:80680000-81280000	GSE105381	Hi-C
chr5	81320000	82240000	chr5:81320000-82240000	GSE105381	Hi-C
chr5	82280000	83640000	chr5:82280000-83640000	GSE105381	Hi-C
chr5	83640000	87400000	chr5:83640000-87400000	GSE105381	Hi-C
chr5	87440000	88720000	chr5:87440000-88720000	GSE105381	Hi-C
chr5	88720000	90640000	chr5:88720000-90640000	GSE105381	Hi-C
chr5	90800000	91480000	chr5:90800000-91480000	GSE105381	Hi-C
chr5	91480000	94920000	chr5:91480000-94920000	GSE105381	Hi-C
chr5	94920000	95440000	chr5:94920000-95440000	GSE105381	Hi-C
chr5	95520000	96720000	chr5:95520000-96720000	GSE105381	Hi-C
chr5	96760000	97200000	chr5:96760000-97200000	GSE105381	Hi-C
chr5	97200000	99080000	chr5:97200000-99080000	GSE105381	Hi-C
chr5	99080000	100320000	chr5:99080000-100320000	GSE105381	Hi-C
chr5	100400000	102360000	chr5:100400000-102360000	GSE105381	Hi-C
chr5	102560000	103520000	chr5:102560000-103520000	GSE105381	Hi-C
chr5	103520000	104200000	chr5:103520000-104200000	GSE105381	Hi-C
chr5	104440000	106080000	chr5:104440000-106080000	GSE105381	Hi-C
chr5	106200000	107720000	chr5:106200000-107720000	GSE105381	Hi-C
chr5	108400000	109520000	chr5:108400000-109520000	GSE105381	Hi-C
chr5	109680000	110680000	chr5:109680000-110680000	GSE105381	Hi-C
chr5	110720000	112160000	chr5:110720000-112160000	GSE105381	Hi-C
chr5	112200000	112480000	chr5:112200000-112480000	GSE105381	Hi-C
chr5	112520000	113600000	chr5:112520000-113600000	GSE105381	Hi-C
chr5	113640000	115280000	chr5:113640000-115280000	GSE105381	Hi-C
chr5	115280000	115600000	chr5:115280000-115600000	GSE105381	Hi-C
chr5	115600000	116080000	chr5:115600000-116080000	GSE105381	Hi-C
chr5	116080000	117040000	chr5:116080000-117040000	GSE105381	Hi-C
chr5	117400000	118880000	chr5:117400000-118880000	GSE105381	Hi-C
chr5	118960000	119440000	chr5:118960000-119440000	GSE105381	Hi-C
chr5	119440000	120480000	chr5:119440000-120480000	GSE105381	Hi-C
chr5	120600000	122160000	chr5:120600000-122160000	GSE105381	Hi-C
chr5	122440000	123640000	chr5:122440000-123640000	GSE105381	Hi-C
chr5	123640000	126320000	chr5:123640000-126320000	GSE105381	Hi-C
chr5	126320000	126600000	chr5:126320000-126600000	GSE105381	Hi-C
chr5	126600000	127520000	chr5:126600000-127520000	GSE105381	Hi-C
chr5	127520000	128200000	chr5:127520000-128200000	GSE105381	Hi-C
chr5	128200000	129760000	chr5:128200000-129760000	GSE105381	Hi-C
chr5	129880000	131120000	chr5:129880000-131120000	GSE105381	Hi-C
chr5	131160000	131440000	chr5:131160000-131440000	GSE105381	Hi-C
chr5	131440000	132160000	chr5:131440000-132160000	GSE105381	Hi-C
chr5	132200000	133080000	chr5:132200000-133080000	GSE105381	Hi-C
chr5	133080000	133960000	chr5:133080000-133960000	GSE105381	Hi-C
chr5	134000000	134920000	chr5:134000000-134920000	GSE105381	Hi-C
chr5	134920000	135360000	chr5:134920000-135360000	GSE105381	Hi-C
chr5	135440000	136240000	chr5:135440000-136240000	GSE105381	Hi-C
chr5	136240000	137880000	chr5:136240000-137880000	GSE105381	Hi-C
chr5	138160000	139320000	chr5:138160000-139320000	GSE105381	Hi-C
chr5	139400000	139760000	chr5:139400000-139760000	GSE105381	Hi-C
chr5	139760000	140760000	chr5:139760000-140760000	GSE105381	Hi-C
chr5	140760000	141080000	chr5:140760000-141080000	GSE105381	Hi-C
chr5	141080000	141640000	chr5:141080000-141640000	GSE105381	Hi-C
chr5	141640000	141960000	chr5:141640000-141960000	GSE105381	Hi-C
chr5	141960000	142600000	chr5:141960000-142600000	GSE105381	Hi-C
chr5	142720000	142920000	chr5:142720000-142920000	GSE105381	Hi-C
chr5	142920000	143880000	chr5:142920000-143880000	GSE105381	Hi-C
chr5	144160000	145640000	chr5:144160000-145640000	GSE105381	Hi-C
chr5	145680000	146520000	chr5:145680000-146520000	GSE105381	Hi-C
chr5	146520000	147600000	chr5:146520000-147600000	GSE105381	Hi-C
chr5	147600000	149280000	chr5:147600000-149280000	GSE105381	Hi-C
chr5	149280000	149600000	chr5:149280000-149600000	GSE105381	Hi-C
chr5	149600000	150000000	chr5:149600000-150000000	GSE105381	Hi-C
chr5	150000000	150440000	chr5:150000000-150440000	GSE105381	Hi-C
chr5	150440000	151240000	chr5:150440000-151240000	GSE105381	Hi-C
chr5	151320000	151800000	chr5:151320000-151800000	GSE105381	Hi-C
chr5	151800000	153960000	chr5:151800000-153960000	GSE105381	Hi-C
chr5	154000000	154640000	chr5:154000000-154640000	GSE105381	Hi-C
chr5	154640000	155040000	chr5:154640000-155040000	GSE105381	Hi-C
chr5	155040000	157200000	chr5:155040000-157200000	GSE105381	Hi-C
chr5	157240000	157760000	chr5:157240000-157760000	GSE105381	Hi-C
chr5	157760000	159120000	chr5:157760000-159120000	GSE105381	Hi-C
chr5	159160000	159320000	chr5:159160000-159320000	GSE105381	Hi-C
chr5	159400000	160000000	chr5:159400000-160000000	GSE105381	Hi-C
chr5	160000000	160400000	chr5:160000000-160400000	GSE105381	Hi-C
chr5	160400000	161440000	chr5:160400000-161440000	GSE105381	Hi-C
chr5	161840000	163440000	chr5:161840000-163440000	GSE105381	Hi-C
chr5	163520000	164520000	chr5:163520000-164520000	GSE105381	Hi-C
chr5	164680000	167640000	chr5:164680000-167640000	GSE105381	Hi-C
chr5	167720000	168080000	chr5:167720000-168080000	GSE105381	Hi-C
chr5	168240000	168480000	chr5:168240000-168480000	GSE105381	Hi-C
chr5	168680000	171360000	chr5:168680000-171360000	GSE105381	Hi-C
chr5	171360000	172080000	chr5:171360000-172080000	GSE105381	Hi-C
chr5	172080000	172320000	chr5:172080000-172320000	GSE105381	Hi-C
chr5	172440000	172960000	chr5:172440000-172960000	GSE105381	Hi-C
chr5	172960000	173360000	chr5:172960000-173360000	GSE105381	Hi-C
chr5	173360000	174000000	chr5:173360000-174000000	GSE105381	Hi-C
chr5	174000000	174320000	chr5:174000000-174320000	GSE105381	Hi-C
chr5	174360000	174840000	chr5:174360000-174840000	GSE105381	Hi-C
chr5	174880000	176200000	chr5:174880000-176200000	GSE105381	Hi-C
chr5	176280000	177000000	chr5:176280000-177000000	GSE105381	Hi-C
chr5	177040000	177640000	chr5:177040000-177640000	GSE105381	Hi-C
chr5	177960000	179120000	chr5:177960000-179120000	GSE105381	Hi-C
chr5	179160000	179520000	chr5:179160000-179520000	GSE105381	Hi-C
chr5	180120000	180760000	chr5:180120000-180760000	GSE105381	Hi-C
chr5	180760000	181280000	chr5:180760000-181280000	GSE105381	Hi-C
chr6	160000	1480000	chr6:160000-1480000	GSE105381	Hi-C
chr6	1480000	2760000	chr6:1480000-2760000	GSE105381	Hi-C
chr6	2760000	3720000	chr6:2760000-3720000	GSE105381	Hi-C
chr6	3720000	4160000	chr6:3720000-4160000	GSE105381	Hi-C
chr6	4200000	5040000	chr6:4200000-5040000	GSE105381	Hi-C
chr6	5040000	5400000	chr6:5040000-5400000	GSE105381	Hi-C
chr6	5440000	6600000	chr6:5440000-6600000	GSE105381	Hi-C
chr6	6640000	7280000	chr6:6640000-7280000	GSE105381	Hi-C
chr6	7400000	8120000	chr6:7400000-8120000	GSE105381	Hi-C
chr6	8120000	10480000	chr6:8120000-10480000	GSE105381	Hi-C
chr6	10480000	10840000	chr6:10480000-10840000	GSE105381	Hi-C
chr6	10840000	11560000	chr6:10840000-11560000	GSE105381	Hi-C
chr6	11560000	12120000	chr6:11560000-12120000	GSE105381	Hi-C
chr6	12280000	12880000	chr6:12280000-12880000	GSE105381	Hi-C
chr6	13320000	13600000	chr6:13320000-13600000	GSE105381	Hi-C
chr6	13880000	14080000	chr6:13880000-14080000	GSE105381	Hi-C
chr6	14120000	15640000	chr6:14120000-15640000	GSE105381	Hi-C
chr6	15680000	16240000	chr6:15680000-16240000	GSE105381	Hi-C
chr6	16280000	17080000	chr6:16280000-17080000	GSE105381	Hi-C
chr6	17120000	18200000	chr6:17120000-18200000	GSE105381	Hi-C
chr6	18280000	18520000	chr6:18280000-18520000	GSE105381	Hi-C
chr6	18520000	20200000	chr6:18520000-20200000	GSE105381	Hi-C
chr6	20280000	21600000	chr6:20280000-21600000	GSE105381	Hi-C
chr6	21960000	24040000	chr6:21960000-24040000	GSE105381	Hi-C
chr6	24040000	24400000	chr6:24040000-24400000	GSE105381	Hi-C
chr6	24440000	25080000	chr6:24440000-25080000	GSE105381	Hi-C
chr6	25160000	26000000	chr6:25160000-26000000	GSE105381	Hi-C
chr6	26040000	26600000	chr6:26040000-26600000	GSE105381	Hi-C
chr6	26600000	27920000	chr6:26600000-27920000	GSE105381	Hi-C
chr6	27920000	29640000	chr6:27920000-29640000	GSE105381	Hi-C
chr6	29680000	30200000	chr6:29680000-30200000	GSE105381	Hi-C
chr6	30440000	31120000	chr6:30440000-31120000	GSE105381	Hi-C
chr6	31120000	31480000	chr6:31120000-31480000	GSE105381	Hi-C
chr6	31600000	32000000	chr6:31600000-32000000	GSE105381	Hi-C
chr6	32040000	33280000	chr6:32040000-33280000	GSE105381	Hi-C
chr6	33560000	34160000	chr6:33560000-34160000	GSE105381	Hi-C
chr6	34160000	34440000	chr6:34160000-34440000	GSE105381	Hi-C
chr6	34440000	35280000	chr6:34440000-35280000	GSE105381	Hi-C
chr6	35280000	35480000	chr6:35280000-35480000	GSE105381	Hi-C
chr6	35520000	36400000	chr6:35520000-36400000	GSE105381	Hi-C
chr6	36400000	36760000	chr6:36400000-36760000	GSE105381	Hi-C
chr6	37000000	37280000	chr6:37000000-37280000	GSE105381	Hi-C
chr6	37320000	38760000	chr6:37320000-38760000	GSE105381	Hi-C
chr6	38800000	41280000	chr6:38800000-41280000	GSE105381	Hi-C
chr6	41320000	41720000	chr6:41320000-41720000	GSE105381	Hi-C
chr6	41800000	42240000	chr6:41800000-42240000	GSE105381	Hi-C
chr6	42240000	42560000	chr6:42240000-42560000	GSE105381	Hi-C
chr6	42560000	42880000	chr6:42560000-42880000	GSE105381	Hi-C
chr6	42880000	43160000	chr6:42880000-43160000	GSE105381	Hi-C
chr6	43160000	43600000	chr6:43160000-43600000	GSE105381	Hi-C
chr6	43600000	44400000	chr6:43600000-44400000	GSE105381	Hi-C
chr6	44400000	45920000	chr6:44400000-45920000	GSE105381	Hi-C
chr6	46040000	46640000	chr6:46040000-46640000	GSE105381	Hi-C
chr6	46800000	47360000	chr6:46800000-47360000	GSE105381	Hi-C
chr6	47400000	49920000	chr6:47400000-49920000	GSE105381	Hi-C
