chrom	start	end	feature_id	study_id	protocol
chr3	167400000	168960000	chr3:167400000-168960000	GSE105725	Hi-C
chr3	169120000	169760000	chr3:169120000-169760000	GSE105725	Hi-C
chr3	170080000	170880000	chr3:170080000-170880000	GSE105725	Hi-C
chr3	170880000	172840000	chr3:170880000-172840000	GSE105725	Hi-C
chr3	172840000	176800000	chr3:172840000-176800000	GSE105725	Hi-C
chr3	176960000	178440000	chr3:176960000-178440000	GSE105725	Hi-C
chr3	178440000	179000000	chr3:178440000-179000000	GSE105725	Hi-C
chr3	179000000	179640000	chr3:179000000-179640000	GSE105725	Hi-C
chr3	179720000	182760000	chr3:179720000-182760000	GSE105725	Hi-C
chr3	183000000	184320000	chr3:183000000-184320000	GSE105725	Hi-C
chr3	184320000	184800000	chr3:184320000-184800000	GSE105725	Hi-C
chr3	184840000	185320000	chr3:184840000-185320000	GSE105725	Hi-C
chr3	185600000	186560000	chr3:185600000-186560000	GSE105725	Hi-C
chr3	186840000	189240000	chr3:186840000-189240000	GSE105725	Hi-C
chr3	189240000	189920000	chr3:189240000-189920000	GSE105725	Hi-C
chr3	189960000	190720000	chr3:189960000-190720000	GSE105725	Hi-C
chr3	190760000	192480000	chr3:190760000-192480000	GSE105725	Hi-C
chr3	192520000	193640000	chr3:192520000-193640000	GSE105725	Hi-C
chr3	193680000	194640000	chr3:193680000-194640000	GSE105725	Hi-C
chr3	194640000	195960000	chr3:194640000-195960000	GSE105725	Hi-C
chr3	196000000	198295559	chr3:196000000-198295559	GSE105725	Hi-C
chr4	0	1360000	chr4:0-1360000	GSE105725	Hi-C
chr4	1840000	3920000	chr4:1840000-3920000	GSE105725	Hi-C
chr4	4160000	6160000	chr4:4160000-6160000	GSE105725	Hi-C
chr4	6680000	8640000	chr4:6680000-8640000	GSE105725	Hi-C
chr4	9480000	12720000	chr4:9480000-12720000	GSE105725	Hi-C
chr4	12720000	15040000	chr4:12720000-15040000	GSE105725	Hi-C
chr4	15160000	16240000	chr4:15160000-16240000	GSE105725	Hi-C
chr4	16280000	17480000	chr4:16280000-17480000	GSE105725	Hi-C
chr4	17520000	18600000	chr4:17520000-18600000	GSE105725	Hi-C
chr4	18640000	20720000	chr4:18640000-20720000	GSE105725	Hi-C
chr4	20720000	21440000	chr4:20720000-21440000	GSE105725	Hi-C
chr4	21800000	22400000	chr4:21800000-22400000	GSE105725	Hi-C
chr4	22400000	22720000	chr4:22400000-22720000	GSE105725	Hi-C
chr4	22760000	25400000	chr4:22760000-25400000	GSE105725	Hi-C
chr4	25880000	27040000	chr4:25880000-27040000	GSE105725	Hi-C
chr4	27040000	30640000	chr4:27040000-30640000	GSE105725	Hi-C
chr4	30680000	31720000	chr4:30680000-31720000	GSE105725	Hi-C
chr4	33400000	36000000	chr4:33400000-36000000	GSE105725	Hi-C
chr4	36280000	37520000	chr4:36280000-37520000	GSE105725	Hi-C
chr4	37600000	40000000	chr4:37600000-40000000	GSE105725	Hi-C
chr4	40040000	40720000	chr4:40040000-40720000	GSE105725	Hi-C
chr4	40840000	41240000	chr4:40840000-41240000	GSE105725	Hi-C
chr4	41280000	41960000	chr4:41280000-41960000	GSE105725	Hi-C
chr4	42560000	44680000	chr4:42560000-44680000	GSE105725	Hi-C
chr4	44720000	49080000	chr4:44720000-49080000	GSE105725	Hi-C
chr4	51800000	54280000	chr4:51800000-54280000	GSE105725	Hi-C
chr4	54280000	55360000	chr4:54280000-55360000	GSE105725	Hi-C
chr4	55360000	56960000	chr4:55360000-56960000	GSE105725	Hi-C
chr4	57000000	60240000	chr4:57000000-60240000	GSE105725	Hi-C
chr4	60600000	64600000	chr4:60600000-64600000	GSE105725	Hi-C
chr4	64680000	67440000	chr4:64680000-67440000	GSE105725	Hi-C
chr4	68240000	69640000	chr4:68240000-69640000	GSE105725	Hi-C
chr4	69680000	70560000	chr4:69680000-70560000	GSE105725	Hi-C
chr4	70600000	73040000	chr4:70600000-73040000	GSE105725	Hi-C
chr4	73040000	74800000	chr4:73040000-74800000	GSE105725	Hi-C
chr4	74880000	75520000	chr4:74880000-75520000	GSE105725	Hi-C
chr4	75960000	77240000	chr4:75960000-77240000	GSE105725	Hi-C
chr4	77880000	78920000	chr4:77880000-78920000	GSE105725	Hi-C
chr4	78920000	80320000	chr4:78920000-80320000	GSE105725	Hi-C
chr4	80360000	81360000	chr4:80360000-81360000	GSE105725	Hi-C
chr4	81400000	82320000	chr4:81400000-82320000	GSE105725	Hi-C
chr4	82360000	85000000	chr4:82360000-85000000	GSE105725	Hi-C
chr4	85040000	86440000	chr4:85040000-86440000	GSE105725	Hi-C
chr4	86480000	86920000	chr4:86480000-86920000	GSE105725	Hi-C
chr4	87240000	88520000	chr4:87240000-88520000	GSE105725	Hi-C
chr4	88680000	89080000	chr4:88680000-89080000	GSE105725	Hi-C
chr4	89120000	90280000	chr4:89120000-90280000	GSE105725	Hi-C
chr4	90320000	94120000	chr4:90320000-94120000	GSE105725	Hi-C
chr4	94200000	95120000	chr4:94200000-95120000	GSE105725	Hi-C
chr4	95160000	98080000	chr4:95160000-98080000	GSE105725	Hi-C
chr4	98120000	99920000	chr4:98120000-99920000	GSE105725	Hi-C
chr4	99960000	103160000	chr4:99960000-103160000	GSE105725	Hi-C
chr4	103200000	105840000	chr4:103200000-105840000	GSE105725	Hi-C
chr4	106360000	107920000	chr4:106360000-107920000	GSE105725	Hi-C
chr4	107960000	108600000	chr4:107960000-108600000	GSE105725	Hi-C
chr4	108640000	109400000	chr4:108640000-109400000	GSE105725	Hi-C
chr4	109400000	110000000	chr4:109400000-110000000	GSE105725	Hi-C
chr4	110000000	110560000	chr4:110000000-110560000	GSE105725	Hi-C
chr4	110600000	112080000	chr4:110600000-112080000	GSE105725	Hi-C
chr4	112080000	112640000	chr4:112080000-112640000	GSE105725	Hi-C
chr4	113240000	114720000	chr4:113240000-114720000	GSE105725	Hi-C
chr4	114840000	115960000	chr4:114840000-115960000	GSE105725	Hi-C
chr4	116000000	118440000	chr4:116000000-118440000	GSE105725	Hi-C
chr4	118560000	119320000	chr4:118560000-119320000	GSE105725	Hi-C
chr4	119520000	121800000	chr4:119520000-121800000	GSE105725	Hi-C
chr4	121800000	122960000	chr4:121800000-122960000	GSE105725	Hi-C
chr4	123120000	124280000	chr4:123120000-124280000	GSE105725	Hi-C
chr4	124320000	125280000	chr4:124320000-125280000	GSE105725	Hi-C
chr4	125280000	127760000	chr4:125280000-127760000	GSE105725	Hi-C
chr4	128040000	128920000	chr4:128040000-128920000	GSE105725	Hi-C
chr4	129160000	132640000	chr4:129160000-132640000	GSE105725	Hi-C
chr4	133080000	136960000	chr4:133080000-136960000	GSE105725	Hi-C
chr4	137080000	139000000	chr4:137080000-139000000	GSE105725	Hi-C
chr4	139000000	140880000	chr4:139000000-140880000	GSE105725	Hi-C
chr4	140920000	143560000	chr4:140920000-143560000	GSE105725	Hi-C
chr4	144080000	145080000	chr4:144080000-145080000	GSE105725	Hi-C
chr4	145160000	147880000	chr4:145160000-147880000	GSE105725	Hi-C
chr4	147920000	149920000	chr4:147920000-149920000	GSE105725	Hi-C
chr4	149960000	151000000	chr4:149960000-151000000	GSE105725	Hi-C
chr4	151080000	152760000	chr4:151080000-152760000	GSE105725	Hi-C
chr4	152800000	153680000	chr4:152800000-153680000	GSE105725	Hi-C
chr4	153760000	155400000	chr4:153760000-155400000	GSE105725	Hi-C
chr4	155400000	158680000	chr4:155400000-158680000	GSE105725	Hi-C
chr4	158720000	159480000	chr4:158720000-159480000	GSE105725	Hi-C
chr4	159480000	162440000	chr4:159480000-162440000	GSE105725	Hi-C
chr4	162480000	163080000	chr4:162480000-163080000	GSE105725	Hi-C
chr4	163080000	163440000	chr4:163080000-163440000	GSE105725	Hi-C
chr4	163520000	165080000	chr4:163520000-165080000	GSE105725	Hi-C
chr4	165120000	168160000	chr4:165120000-168160000	GSE105725	Hi-C
chr4	168160000	170080000	chr4:168160000-170080000	GSE105725	Hi-C
chr4	170120000	172920000	chr4:170120000-172920000	GSE105725	Hi-C
chr4	173000000	174160000	chr4:173000000-174160000	GSE105725	Hi-C
chr4	174320000	176360000	chr4:174320000-176360000	GSE105725	Hi-C
chr4	176360000	177440000	chr4:176360000-177440000	GSE105725	Hi-C
chr4	177560000	180720000	chr4:177560000-180720000	GSE105725	Hi-C
chr4	181000000	183440000	chr4:181000000-183440000	GSE105725	Hi-C
chr4	183440000	184560000	chr4:183440000-184560000	GSE105725	Hi-C
chr4	185440000	186200000	chr4:185440000-186200000	GSE105725	Hi-C
chr4	186240000	190214555	chr4:186240000-190214555	GSE105725	Hi-C
chr5	0	5440000	chr5:0-5440000	GSE105725	Hi-C
chr5	5440000	7840000	chr5:5440000-7840000	GSE105725	Hi-C
chr5	7880000	10240000	chr5:7880000-10240000	GSE105725	Hi-C
chr5	10440000	10640000	chr5:10440000-10640000	GSE105725	Hi-C
chr5	10680000	11720000	chr5:10680000-11720000	GSE105725	Hi-C
chr5	12040000	13960000	chr5:12040000-13960000	GSE105725	Hi-C
chr5	13960000	14680000	chr5:13960000-14680000	GSE105725	Hi-C
chr5	14680000	15040000	chr5:14680000-15040000	GSE105725	Hi-C
chr5	15080000	16440000	chr5:15080000-16440000	GSE105725	Hi-C
chr5	16440000	17200000	chr5:16440000-17200000	GSE105725	Hi-C
chr5	17200000	18360000	chr5:17200000-18360000	GSE105725	Hi-C
chr5	18360000	21480000	chr5:18360000-21480000	GSE105725	Hi-C
chr5	21800000	23800000	chr5:21800000-23800000	GSE105725	Hi-C
chr5	24160000	26480000	chr5:24160000-26480000	GSE105725	Hi-C
chr5	26800000	28800000	chr5:26800000-28800000	GSE105725	Hi-C
chr5	28840000	29840000	chr5:28840000-29840000	GSE105725	Hi-C
chr5	30000000	31440000	chr5:30000000-31440000	GSE105725	Hi-C
chr5	31520000	32080000	chr5:31520000-32080000	GSE105725	Hi-C
chr5	32160000	32600000	chr5:32160000-32600000	GSE105725	Hi-C
chr5	32640000	33400000	chr5:32640000-33400000	GSE105725	Hi-C
chr5	33440000	34080000	chr5:33440000-34080000	GSE105725	Hi-C
chr5	34440000	34960000	chr5:34440000-34960000	GSE105725	Hi-C
chr5	35000000	36040000	chr5:35000000-36040000	GSE105725	Hi-C
chr5	36120000	36720000	chr5:36120000-36720000	GSE105725	Hi-C
chr5	37080000	38200000	chr5:37080000-38200000	GSE105725	Hi-C
chr5	38360000	38960000	chr5:38360000-38960000	GSE105725	Hi-C
chr5	39560000	40880000	chr5:39560000-40880000	GSE105725	Hi-C
chr5	40880000	43520000	chr5:40880000-43520000	GSE105725	Hi-C
chr5	43640000	44840000	chr5:43640000-44840000	GSE105725	Hi-C
chr5	44880000	46440000	chr5:44880000-46440000	GSE105725	Hi-C
chr5	50120000	52760000	chr5:50120000-52760000	GSE105725	Hi-C
chr5	52920000	55200000	chr5:52920000-55200000	GSE105725	Hi-C
chr5	55240000	55720000	chr5:55240000-55720000	GSE105725	Hi-C
chr5	55760000	57240000	chr5:55760000-57240000	GSE105725	Hi-C
chr5	57240000	59800000	chr5:57240000-59800000	GSE105725	Hi-C
chr5	59800000	60680000	chr5:59800000-60680000	GSE105725	Hi-C
chr5	60760000	62400000	chr5:60760000-62400000	GSE105725	Hi-C
chr5	62400000	64600000	chr5:62400000-64600000	GSE105725	Hi-C
chr5	64680000	66200000	chr5:64680000-66200000	GSE105725	Hi-C
chr5	66200000	69600000	chr5:66200000-69600000	GSE105725	Hi-C
chr5	71000000	72880000	chr5:71000000-72880000	GSE105725	Hi-C
chr5	72960000	73520000	chr5:72960000-73520000	GSE105725	Hi-C
chr5	73560000	76320000	chr5:73560000-76320000	GSE105725	Hi-C
chr5	76840000	78280000	chr5:76840000-78280000	GSE105725	Hi-C
chr5	78480000	78920000	chr5:78480000-78920000	GSE105725	Hi-C
chr5	79000000	80400000	chr5:79000000-80400000	GSE105725	Hi-C
chr5	80680000	81240000	chr5:80680000-81240000	GSE105725	Hi-C
chr5	81280000	82280000	chr5:81280000-82280000	GSE105725	Hi-C
chr5	82280000	83640000	chr5:82280000-83640000	GSE105725	Hi-C
chr5	83680000	87040000	chr5:83680000-87040000	GSE105725	Hi-C
chr5	87400000	88680000	chr5:87400000-88680000	GSE105725	Hi-C
chr5	88720000	90800000	chr5:88720000-90800000	GSE105725	Hi-C
chr5	90840000	91440000	chr5:90840000-91440000	GSE105725	Hi-C
chr5	91480000	94920000	chr5:91480000-94920000	GSE105725	Hi-C
chr5	94960000	95320000	chr5:94960000-95320000	GSE105725	Hi-C
chr5	95480000	97200000	chr5:95480000-97200000	GSE105725	Hi-C
chr5	97200000	99080000	chr5:97200000-99080000	GSE105725	Hi-C
chr5	99080000	102320000	chr5:99080000-102320000	GSE105725	Hi-C
chr5	102520000	103520000	chr5:102520000-103520000	GSE105725	Hi-C
chr5	103560000	106120000	chr5:103560000-106120000	GSE105725	Hi-C
chr5	106200000	108240000	chr5:106200000-108240000	GSE105725	Hi-C
chr5	108400000	110680000	chr5:108400000-110680000	GSE105725	Hi-C
chr5	110720000	112480000	chr5:110720000-112480000	GSE105725	Hi-C
chr5	112520000	112800000	chr5:112520000-112800000	GSE105725	Hi-C
chr5	113000000	113560000	chr5:113000000-113560000	GSE105725	Hi-C
chr5	113600000	115280000	chr5:113600000-115280000	GSE105725	Hi-C
chr5	115280000	116080000	chr5:115280000-116080000	GSE105725	Hi-C
chr5	116080000	118960000	chr5:116080000-118960000	GSE105725	Hi-C
chr5	118960000	119440000	chr5:118960000-119440000	GSE105725	Hi-C
chr5	119440000	120520000	chr5:119440000-120520000	GSE105725	Hi-C
chr5	120760000	122160000	chr5:120760000-122160000	GSE105725	Hi-C
chr5	122480000	123600000	chr5:122480000-123600000	GSE105725	Hi-C
chr5	123600000	126600000	chr5:123600000-126600000	GSE105725	Hi-C
chr5	126600000	129800000	chr5:126600000-129800000	GSE105725	Hi-C
chr5	129880000	131440000	chr5:129880000-131440000	GSE105725	Hi-C
chr5	131480000	132120000	chr5:131480000-132120000	GSE105725	Hi-C
chr5	132200000	134000000	chr5:132200000-134000000	GSE105725	Hi-C
chr5	134120000	135360000	chr5:134120000-135360000	GSE105725	Hi-C
chr5	135400000	136240000	chr5:135400000-136240000	GSE105725	Hi-C
chr5	136240000	138160000	chr5:136240000-138160000	GSE105725	Hi-C
chr5	138560000	140200000	chr5:138560000-140200000	GSE105725	Hi-C
chr5	140240000	140720000	chr5:140240000-140720000	GSE105725	Hi-C
chr5	140720000	141600000	chr5:140720000-141600000	GSE105725	Hi-C
chr5	141640000	142600000	chr5:141640000-142600000	GSE105725	Hi-C
chr5	142720000	143840000	chr5:142720000-143840000	GSE105725	Hi-C
chr5	144160000	146480000	chr5:144160000-146480000	GSE105725	Hi-C
chr5	146520000	149280000	chr5:146520000-149280000	GSE105725	Hi-C
chr5	149320000	149600000	chr5:149320000-149600000	GSE105725	Hi-C
chr5	149600000	150760000	chr5:149600000-150760000	GSE105725	Hi-C
chr5	150800000	151800000	chr5:150800000-151800000	GSE105725	Hi-C
chr5	151840000	153960000	chr5:151840000-153960000	GSE105725	Hi-C
chr5	154000000	154960000	chr5:154000000-154960000	GSE105725	Hi-C
chr5	155000000	157160000	chr5:155000000-157160000	GSE105725	Hi-C
chr5	157200000	160440000	chr5:157200000-160440000	GSE105725	Hi-C
chr5	160440000	163440000	chr5:160440000-163440000	GSE105725	Hi-C
chr5	163440000	165520000	chr5:163440000-165520000	GSE105725	Hi-C
chr5	165800000	167560000	chr5:165800000-167560000	GSE105725	Hi-C
chr5	167600000	168240000	chr5:167600000-168240000	GSE105725	Hi-C
chr5	168240000	170480000	chr5:168240000-170480000	GSE105725	Hi-C
chr5	170680000	171360000	chr5:170680000-171360000	GSE105725	Hi-C
chr5	171360000	172360000	chr5:171360000-172360000	GSE105725	Hi-C
chr5	172440000	173600000	chr5:172440000-173600000	GSE105725	Hi-C
chr5	173600000	174880000	chr5:173600000-174880000	GSE105725	Hi-C
chr5	174960000	177520000	chr5:174960000-177520000	GSE105725	Hi-C
chr5	177920000	181320000	chr5:177920000-181320000	GSE105725	Hi-C
chr6	80000	1440000	chr6:80000-1440000	GSE105725	Hi-C
chr6	1480000	2760000	chr6:1480000-2760000	GSE105725	Hi-C
chr6	3080000	4040000	chr6:3080000-4040000	GSE105725	Hi-C
chr6	4160000	5040000	chr6:4160000-5040000	GSE105725	Hi-C
chr6	5080000	6600000	chr6:5080000-6600000	GSE105725	Hi-C
chr6	6640000	8080000	chr6:6640000-8080000	GSE105725	Hi-C
chr6	8080000	10480000	chr6:8080000-10480000	GSE105725	Hi-C
chr6	10480000	11560000	chr6:10480000-11560000	GSE105725	Hi-C
chr6	11560000	13600000	chr6:11560000-13600000	GSE105725	Hi-C
chr6	13840000	15640000	chr6:13840000-15640000	GSE105725	Hi-C
chr6	15680000	16240000	chr6:15680000-16240000	GSE105725	Hi-C
chr6	16240000	17120000	chr6:16240000-17120000	GSE105725	Hi-C
chr6	17120000	18240000	chr6:17120000-18240000	GSE105725	Hi-C
chr6	18320000	20120000	chr6:18320000-20120000	GSE105725	Hi-C
chr6	20520000	24280000	chr6:20520000-24280000	GSE105725	Hi-C
chr6	24400000	25080000	chr6:24400000-25080000	GSE105725	Hi-C
chr6	25200000	26040000	chr6:25200000-26040000	GSE105725	Hi-C
chr6	26040000	27920000	chr6:26040000-27920000	GSE105725	Hi-C
chr6	27920000	30120000	chr6:27920000-30120000	GSE105725	Hi-C
chr6	30440000	31480000	chr6:30440000-31480000	GSE105725	Hi-C
chr6	31520000	33280000	chr6:31520000-33280000	GSE105725	Hi-C
chr6	33520000	35280000	chr6:33520000-35280000	GSE105725	Hi-C
chr6	35480000	37240000	chr6:35480000-37240000	GSE105725	Hi-C
chr6	37280000	38720000	chr6:37280000-38720000	GSE105725	Hi-C
chr6	38800000	41240000	chr6:38800000-41240000	GSE105725	Hi-C
chr6	41320000	43560000	chr6:41320000-43560000	GSE105725	Hi-C
chr6	43640000	44360000	chr6:43640000-44360000	GSE105725	Hi-C
chr6	44400000	45960000	chr6:44400000-45960000	GSE105725	Hi-C
chr6	46040000	47360000	chr6:46040000-47360000	GSE105725	Hi-C
chr6	47600000	49880000	chr6:47600000-49880000	GSE105725	Hi-C
chr6	50040000	50640000	chr6:50040000-50640000	GSE105725	Hi-C
chr6	50640000	52080000	chr6:50640000-52080000	GSE105725	Hi-C
chr6	52240000	53760000	chr6:52240000-53760000	GSE105725	Hi-C
chr6	53840000	55240000	chr6:53840000-55240000	GSE105725	Hi-C
chr6	55280000	56320000	chr6:55280000-56320000	GSE105725	Hi-C
chr6	56320000	58480000	chr6:56320000-58480000	GSE105725	Hi-C
chr6	60200000	63280000	chr6:60200000-63280000	GSE105725	Hi-C
chr6	63280000	63840000	chr6:63280000-63840000	GSE105725	Hi-C
chr6	63920000	66560000	chr6:63920000-66560000	GSE105725	Hi-C
chr6	66600000	68320000	chr6:66600000-68320000	GSE105725	Hi-C
chr6	68800000	70200000	chr6:68800000-70200000	GSE105725	Hi-C
chr6	70200000	72160000	chr6:70200000-72160000	GSE105725	Hi-C
chr6	72400000	73360000	chr6:72400000-73360000	GSE105725	Hi-C
chr6	73440000	75600000	chr6:73440000-75600000	GSE105725	Hi-C
chr6	75800000	78880000	chr6:75800000-78880000	GSE105725	Hi-C
chr6	78960000	79880000	chr6:78960000-79880000	GSE105725	Hi-C
chr6	80120000	82240000	chr6:80120000-82240000	GSE105725	Hi-C
chr6	82240000	83560000	chr6:82240000-83560000	GSE105725	Hi-C
chr6	83600000	84240000	chr6:83600000-84240000	GSE105725	Hi-C
chr6	84280000	85680000	chr6:84280000-85680000	GSE105725	Hi-C
chr6	85720000	87000000	chr6:85720000-87000000	GSE105725	Hi-C
chr6	87040000	88960000	chr6:87040000-88960000	GSE105725	Hi-C
chr6	88960000	89760000	chr6:88960000-89760000	GSE105725	Hi-C
chr6	89880000	90560000	chr6:89880000-90560000	GSE105725	Hi-C
chr6	90600000	95160000	chr6:90600000-95160000	GSE105725	Hi-C
chr6	95320000	97040000	chr6:95320000-97040000	GSE105725	Hi-C
chr6	97120000	99280000	chr6:97120000-99280000	GSE105725	Hi-C
chr6	99440000	100720000	chr6:99440000-100720000	GSE105725	Hi-C
chr6	100880000	104680000	chr6:100880000-104680000	GSE105725	Hi-C
chr6	105040000	106320000	chr6:105040000-106320000	GSE105725	Hi-C
chr6	106360000	107040000	chr6:106360000-107040000	GSE105725	Hi-C
chr6	107120000	107680000	chr6:107120000-107680000	GSE105725	Hi-C
chr6	108080000	109440000	chr6:108080000-109440000	GSE105725	Hi-C
chr6	109520000	110480000	chr6:109520000-110480000	GSE105725	Hi-C
chr6	110480000	111000000	chr6:110480000-111000000	GSE105725	Hi-C
chr6	111680000	112040000	chr6:111680000-112040000	GSE105725	Hi-C
chr6	112120000	114000000	chr6:112120000-114000000	GSE105725	Hi-C
chr6	114040000	115920000	chr6:114040000-115920000	GSE105725	Hi-C
chr6	116240000	116720000	chr6:116240000-116720000	GSE105725	Hi-C
chr6	117280000	117640000	chr6:117280000-117640000	GSE105725	Hi-C
chr6	117880000	118920000	chr6:117880000-118920000	GSE105725	Hi-C
chr6	119120000	121000000	chr6:119120000-121000000	GSE105725	Hi-C
chr6	121400000	122360000	chr6:121400000-122360000	GSE105725	Hi-C
chr6	122720000	123360000	chr6:122720000-123360000	GSE105725	Hi-C
chr6	123360000	125280000	chr6:123360000-125280000	GSE105725	Hi-C
chr6	125320000	126000000	chr6:125320000-126000000	GSE105725	Hi-C
chr6	126040000	127280000	chr6:126040000-127280000	GSE105725	Hi-C
chr6	127680000	129400000	chr6:127680000-129400000	GSE105725	Hi-C
chr6	129480000	130840000	chr6:129480000-130840000	GSE105725	Hi-C
chr6	130880000	131600000	chr6:130880000-131600000	GSE105725	Hi-C
chr6	131680000	132520000	chr6:131680000-132520000	GSE105725	Hi-C
chr6	132800000	133560000	chr6:132800000-133560000	GSE105725	Hi-C
chr6	133560000	134120000	chr6:133560000-134120000	GSE105725	Hi-C
chr6	134120000	135040000	chr6:134120000-135040000	GSE105725	Hi-C
chr6	135040000	136800000	chr6:135040000-136800000	GSE105725	Hi-C
chr6	137040000	138000000	chr6:137040000-138000000	GSE105725	Hi-C
chr6	138120000	138800000	chr6:138120000-138800000	GSE105725	Hi-C
chr6	138800000	139040000	chr6:138800000-139040000	GSE105725	Hi-C
chr6	139360000	141720000	chr6:139360000-141720000	GSE105725	Hi-C
chr6	142120000	143520000	chr6:142120000-143520000	GSE105725	Hi-C
chr6	143520000	144040000	chr6:143520000-144040000	GSE105725	Hi-C
chr6	144080000	144520000	chr6:144080000-144520000	GSE105725	Hi-C
chr6	144520000	145720000	chr6:144520000-145720000	GSE105725	Hi-C
chr6	145880000	146800000	chr6:145880000-146800000	GSE105725	Hi-C
chr6	146800000	147320000	chr6:146800000-147320000	GSE105725	Hi-C
chr6	147320000	149000000	chr6:147320000-149000000	GSE105725	Hi-C
chr6	149000000	149560000	chr6:149000000-149560000	GSE105725	Hi-C
chr6	150040000	150840000	chr6:150040000-150840000	GSE105725	Hi-C
chr6	150880000	151400000	chr6:150880000-151400000	GSE105725	Hi-C
chr6	151440000	152400000	chr6:151440000-152400000	GSE105725	Hi-C
chr6	152680000	154120000	chr6:152680000-154120000	GSE105725	Hi-C
chr6	154880000	156560000	chr6:154880000-156560000	GSE105725	Hi-C
chr6	156680000	157280000	chr6:156680000-157280000	GSE105725	Hi-C
chr6	157280000	158080000	chr6:157280000-158080000	GSE105725	Hi-C
chr6	158200000	159120000	chr6:158200000-159120000	GSE105725	Hi-C
chr6	159120000	160680000	chr6:159120000-160680000	GSE105725	Hi-C
chr6	160880000	162760000	chr6:160880000-162760000	GSE105725	Hi-C
chr6	162880000	165280000	chr6:162880000-165280000	GSE105725	Hi-C
chr6	165320000	166120000	chr6:165320000-166120000	GSE105725	Hi-C
chr6	166200000	168840000	chr6:166200000-168840000	GSE105725	Hi-C
chr6	168880000	170640000	chr6:168880000-170640000	GSE105725	Hi-C
chr7	40000	1480000	chr7:40000-1480000	GSE105725	Hi-C
chr7	1560000	2400000	chr7:1560000-2400000	GSE105725	Hi-C
chr7	2680000	5760000	chr7:2680000-5760000	GSE105725	Hi-C
chr7	5960000	6400000	chr7:5960000-6400000	GSE105725	Hi-C
chr7	6480000	8320000	chr7:6480000-8320000	GSE105725	Hi-C
chr7	8360000	10920000	chr7:8360000-10920000	GSE105725	Hi-C
chr7	10960000	11360000	chr7:10960000-11360000	GSE105725	Hi-C
chr7	11360000	12520000	chr7:11360000-12520000	GSE105725	Hi-C
chr7	12520000	14720000	chr7:12520000-14720000	GSE105725	Hi-C
chr7	14720000	16600000	chr7:14720000-16600000	GSE105725	Hi-C
chr7	16600000	17680000	chr7:16600000-17680000	GSE105725	Hi-C
chr7	17680000	19680000	chr7:17680000-19680000	GSE105725	Hi-C
chr7	19680000	20680000	chr7:19680000-20680000	GSE105725	Hi-C
chr7	20720000	22080000	chr7:20720000-22080000	GSE105725	Hi-C
chr7	22080000	22520000	chr7:22080000-22520000	GSE105725	Hi-C
chr7	22520000	23560000	chr7:22520000-23560000	GSE105725	Hi-C
chr7	23760000	25200000	chr7:23760000-25200000	GSE105725	Hi-C
chr7	25240000	25840000	chr7:25240000-25840000	GSE105725	Hi-C
chr7	25840000	26680000	chr7:25840000-26680000	GSE105725	Hi-C
chr7	26680000	27160000	chr7:26680000-27160000	GSE105725	Hi-C
chr7	27200000	28200000	chr7:27200000-28200000	GSE105725	Hi-C
chr7	28240000	30120000	chr7:28240000-30120000	GSE105725	Hi-C
chr7	30120000	30640000	chr7:30120000-30640000	GSE105725	Hi-C
chr7	30760000	31720000	chr7:30760000-31720000	GSE105725	Hi-C
chr7	31760000	32560000	chr7:31760000-32560000	GSE105725	Hi-C
chr7	32760000	35680000	chr7:32760000-35680000	GSE105725	Hi-C
chr7	35680000	35920000	chr7:35680000-35920000	GSE105725	Hi-C
chr7	35960000	36360000	chr7:35960000-36360000	GSE105725	Hi-C
chr7	36400000	37880000	chr7:36400000-37880000	GSE105725	Hi-C
chr7	37880000	38360000	chr7:37880000-38360000	GSE105725	Hi-C
chr7	38400000	39800000	chr7:38400000-39800000	GSE105725	Hi-C
chr7	40120000	41880000	chr7:40120000-41880000	GSE105725	Hi-C
chr7	41920000	42880000	chr7:41920000-42880000	GSE105725	Hi-C
chr7	42920000	43960000	chr7:42920000-43960000	GSE105725	Hi-C
chr7	44040000	45120000	chr7:44040000-45120000	GSE105725	Hi-C
chr7	45160000	47240000	chr7:45160000-47240000	GSE105725	Hi-C
chr7	47400000	48160000	chr7:47400000-48160000	GSE105725	Hi-C
chr7	48160000	50000000	chr7:48160000-50000000	GSE105725	Hi-C
chr7	50400000	51400000	chr7:50400000-51400000	GSE105725	Hi-C
chr7	51480000	54720000	chr7:51480000-54720000	GSE105725	Hi-C
chr7	54720000	58040000	chr7:54720000-58040000	GSE105725	Hi-C
chr7	62480000	64800000	chr7:62480000-64800000	GSE105725	Hi-C
chr7	64800000	67120000	chr7:64800000-67120000	GSE105725	Hi-C
chr7	67280000	70760000	chr7:67280000-70760000	GSE105725	Hi-C
chr7	70760000	72920000	chr7:70760000-72920000	GSE105725	Hi-C
chr7	73280000	74760000	chr7:73280000-74760000	GSE105725	Hi-C
chr7	75400000	76400000	chr7:75400000-76400000	GSE105725	Hi-C
chr7	76640000	79240000	chr7:76640000-79240000	GSE105725	Hi-C
chr7	79240000	80040000	chr7:79240000-80040000	GSE105725	Hi-C
chr7	80080000	81480000	chr7:80080000-81480000	GSE105725	Hi-C
chr7	81480000	83360000	chr7:81480000-83360000	GSE105725	Hi-C
chr7	83360000	83800000	chr7:83360000-83800000	GSE105725	Hi-C
